root_626,root_888,fafb_match,malecns_match,cell_type,super_class,neurotransmitter_predicted,sexually_dimorphic,region
720575941595201573,720575941528139778,720575940607375794,223783,AN05B105,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941545312005,720575941545312005,720575940631225996,11872,DNp22,descending,acetylcholine,isomorphic,central_brain
720575941555066451,720575941555066451,720575940631922489,28192,AN01B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941679872189,720575941679872189,720575940611444633,13189,AN08B018,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941617642965,720575941617642965,720575940636674190,26916,AN18B023,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941450728314,720575941450728314,720575940622537477,11097,DNge067,descending,gaba,isomorphic,central_brain
720575941586653062,720575941586653062,720575940613170498,161450,DNp37,descending,,female-specific,central_brain
720575941631976864,720575941631976864,720575940619373703,520068,AN08B018,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941550909951,720575941550909951,720575940634472590,29770,ANXXX072,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941564153234,720575941527842148,720575940619266183,43340,AN09B021,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941613418716,720575941613418716,720575940642449909,12647,DNge125,descending,acetylcholine,isomorphic,central_brain
720575941478980291,720575941478980291,720575940617438016,17887,ANXXX131,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941616608469,720575941616608469,720575940618354267,32651,ANXXX169,ascending,glutamate,dimorphic,ventral_nerve_cord
720575941569814130,720575941689802870,720575940631672268,19206,AN06B034,ascending,gaba,isomorphic,ventral_nerve_cord
720575941515969123,720575941515969123,720575940631168057,11374,DNg60,descending,gaba,isomorphic,central_brain
720575941542462300,720575941542462300,720575940631417057,66264,AN18B053,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941470600823,720575941470600823,720575940621970445,16200,AN08B024,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941556990735,720575941556990735,720575940630839371,555293,DNge146,descending,gaba,isomorphic,central_brain
720575941517281708,720575941517281708,720575940615211195,19982,AN04B023,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941613770259,720575941613770259,720575940627378950,12770,AN12B004,ascending,gaba,isomorphic,ventral_nerve_cord
720575941471266423,720575941471266423,720575940615023535,10833,DNge062,descending,acetylcholine,isomorphic,central_brain
720575941597457564,720575941597457564,720575940633710756,11316,CvN4,motor,gaba,isomorphic,central_brain
720575941649901297,720575941649901297,720575940618014528,18366,AN12B019,ascending,gaba,isomorphic,ventral_nerve_cord
720575941453830637,720575941453830637,720575940620297819,11820,DNge123,descending,glutamate,isomorphic,central_brain
720575941611833577,720575941611833577,720575940610677828,523679,DNge051,descending,gaba,isomorphic,central_brain
720575941508628830,720575941482146467,720575940641229520,513968,AN05B017,ascending,gaba,isomorphic,ventral_nerve_cord
720575941574322427,720575941574322427,720575940626621317,17788,AN10B021,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941552590910,720575941552590910,720575940610264490,26687,AN01B005,ascending,gaba,isomorphic,ventral_nerve_cord
720575941555196929,720575941555196929,720575940614909506,12705,DNge123,descending,glutamate,isomorphic,central_brain
720575941639588127,720575941639588127,720575940604103084,11438,DNp33,descending,acetylcholine,isomorphic,central_brain
720575941504679106,720575941504679106,720575940639170723,10575,DNde002,descending,acetylcholine,dimorphic,central_brain
720575941521081271,720575941521081271,720575940603456288,132581,AN05B104,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941512496716,720575941512496716,720575940623068841,516904,DNde007,descending,glutamate,dimorphic,central_brain
720575941502081515,720575941502081515,720575940623368375,13833,ANXXX120,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941536301288,720575941536301288,720575940646753412,13922,DNb02,descending,glutamate,isomorphic,central_brain
720575941503813207,720575941503813207,720575940639151960,16730,AN08B024,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941539075314,720575941539075314,720575940630670893,30904,AN07B021,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941591050494,720575941591050494,720575940642545883,12238,DNg32,descending,acetylcholine,isomorphic,central_brain
720575941539325333,720575941539325333,720575940615666655,13364,DNge022,descending,acetylcholine,isomorphic,central_brain
720575941612075622,720575941612075622,720575940617387549,55428,AN12B017,ascending,gaba,isomorphic,ventral_nerve_cord
720575941581648761,720575941581648761,720575940618514043,12886,DNg54,descending,acetylcholine,isomorphic,central_brain
720575941544685061,720575941553545278,720575940616943572,563656,AN09B023,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941476929566,720575941522076087,720575940612267518,24831,AN08B028,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941473859424,720575941473859424,720575940617143124,112841,AN05B104,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941555244772,720575941555244772,720575940628034108,69211,AN09B030,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941540590973,720575941540590973,720575940620107585,14095,ANXXX250,ascending,gaba,isomorphic,ventral_nerve_cord
720575941479177440,720575941479177440,720575940628494587,85686,AN06B051,ascending,gaba,isomorphic,ventral_nerve_cord
720575941628867042,720575941628867042,720575940621325034,514021,DNg04,descending,acetylcholine,isomorphic,central_brain
720575941496095431,720575941496095431,720575940628319335,52104,AN09B023,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941529767812,720575941529767812,720575940624967561,512929,AN05B106,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941639508853,720575941639508853,720575940616001036,531584,AN17A050,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941589746756,720575941589746756,720575940633304601,521550,AN27X017,ascending,serotonin,isomorphic,ventral_nerve_cord
720575941671012263,720575941671012263,720575940633884512,18679,AN08B026,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941536219107,720575941536219107,720575940619202901,14469,AN10B018,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941508492417,720575941508492417,720575940626524702,575669,DNg71,descending,glutamate,isomorphic,central_brain
720575941521285047,720575941521285047,720575940628337511,17873,AN02A009,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941507336517,720575941507336517,720575940633677167,17684,AN17A015,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941499200585,720575941499200585,720575940645534516,13218,DNg95,descending,acetylcholine,isomorphic,central_brain
720575941605171390,720575941605171390,720575940618014528,13657,AN12B019,ascending,gaba,isomorphic,ventral_nerve_cord
720575941640075551,720575941640075551,720575940627099338,519839,DNge062,descending,acetylcholine,isomorphic,central_brain
720575941477013825,720575941477013825,720575940624082931,519400,DNg04,descending,acetylcholine,isomorphic,central_brain
720575941542733573,720575941542733573,720575940621392086,11232,DNde003,descending,acetylcholine,isomorphic,central_brain
720575941443480234,720575941443480234,720575940626545410,523712,ANXXX131,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941447973140,720575941447973140,720575940616936226,529488,DNb02,descending,glutamate,isomorphic,central_brain
720575941641209119,720575941641209119,720575940628212695,34683,AN09B037,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941404748144,720575941404748144,720575940624484796,946718,DNge106,descending,acetylcholine,isomorphic,central_brain
720575941471454583,720575941471454583,720575940608735241,11951,DNg38,descending,gaba,isomorphic,central_brain
720575941466022422,720575941466022422,720575940631505711,26269,AN18B019,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941690974104,720575941527933540,720575940628267259,515072,AN05B027,ascending,gaba,isomorphic,ventral_nerve_cord
720575941626522762,720575941626522762,720575940629023870,25819,AN01B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941473987168,720575941473987168,720575940619273126,21803,AN08B048,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941631060972,720575941631060972,720575940611756723,524429,DNg65,descending,acetylcholine,isomorphic,central_brain
720575941503767127,720575941503767127,720575940633488153,14096,DNpe003,descending,acetylcholine,dimorphic,central_brain
720575941612195501,720575941612195501,720575940614384757,13508,DNg17,descending,acetylcholine,isomorphic,central_brain
720575941447808020,720575941447808020,720575940624005834,16672,AN17B008,ascending,gaba,isomorphic,ventral_nerve_cord
720575941459454704,720575941459454704,720575940623457535,556449,CvN7,motor,acetylcholine,isomorphic,central_brain
720575941650789649,720575941650789649,720575940628539735,45501,AN19B009,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941626065516,720575941626065516,720575940603456288,161649,AN05B104,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941663518844,720575941663518844,720575940624816115,13295,DNge033,descending,gaba,isomorphic,central_brain
720575941477380382,720575941477380382,720575940629739068,45062,AN18B025,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941620230527,720575941620230527,720575940628552699,16983,AN17B016,ascending,gaba,isomorphic,ventral_nerve_cord
720575941534435338,720575941534435338,720575940615043368,12306,DNp22,descending,acetylcholine,isomorphic,central_brain
720575941666666483,720575941666666483,720575940624967561,521656,AN05B106,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941571901512,720575941571901512,720575940621970445,16189,AN08B024,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941558335524,720575941558335524,720575940639711566,513811,AN19B018,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941572855439,720575941572855439,720575940606552450,204507,AN06A016,ascending,gaba,isomorphic,ventral_nerve_cord
720575941662508600,720575941662508600,720575940631417057,65465,AN18B053,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941537703144,720575941537703144,720575940624082931,233071,DNg04,descending,acetylcholine,isomorphic,central_brain
720575941722224186,720575941722224186,720575940630016761,514952,AN08B041,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941504703938,720575941504703938,720575940616936226,12767,DNb02,descending,glutamate,isomorphic,central_brain
720575941574731272,720575941574731272,720575940623582867,13245,DNp46,descending,acetylcholine,isomorphic,central_brain
720575941628231138,720575941628231138,720575940628881576,525595,DNg52,descending,gaba,isomorphic,central_brain
720575941521188791,720575941521188791,720575940635838143,10590,DNpe052,descending,acetylcholine,dimorphic,central_brain
720575941452945735,720575941580936273,720575940613640429,556760,AN09B028,ascending,glutamate,dimorphic,ventral_nerve_cord
720575941562217517,720575941562217517,720575940645176264,14151,DNp24,descending,gaba,isomorphic,central_brain
720575941452032122,720575941452032122,720575940621380220,22880,AN23B010,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941645271240,720575941645271240,720575940628267259,32630,AN17A031,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941440240335,720575941440240335,720575940607161218,17456,AN02A009,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941450811470,720575941450811470,720575940605976521,152496,AN09B037,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941504687810,720575941504687810,720575940623274966,522345,DNpe037,descending,acetylcholine,isomorphic,central_brain
720575941450620494,720575941450620494,720575940618095892,928701,AN02A016,ascending,glutamate,dimorphic,ventral_nerve_cord
720575941564422290,720575941564422290,720575940624403843,556847,AN08B050,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941519246296,720575941556768257,720575940627847752,12752,DNge080,descending,acetylcholine,isomorphic,central_brain
720575941554623130,720575941554623130,720575940634126711,30889,AN01B004,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941633664443,720575941633664443,720575940628641879,43682,AN19A019,ascending,acetylcholine,dimorphic,ventral_nerve_cord
720575941514358675,720575941514358675,720575940617663093,13743,DNg51,descending,acetylcholine,isomorphic,central_brain
720575941566744935,720575941529978756,720575940644050376,13061,AN08B032,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941632167611,720575941632167611,720575940641833869,14278,DNg73,descending,acetylcholine,isomorphic,central_brain
720575941603871990,720575941603871990,720575940617997716,14081,AN08B022,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941489748169,720575941489748169,720575940627631360,16230,AN10B020,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941540592509,720575941540592509,720575940615624961,23140,AN09B019,ascending,acetylcholine,isomorphic,ventral_nerve_cord
720575941539448781,720575941539448781,720575940628115561,12198,AN17B013,ascending,gaba,isomorphic,ventral_nerve_cord
720575941574724361,720575941574724361,720575940630054735,16850,DNg23,descending,gaba,isomorphic,central_brain
720575941505415484,720575941689416716,720575940623110123,11232,DNde003,descending,acetylcholine,isomorphic,central_brain
720575941537701347,720575941537701347,720575940621749697,35921,AN09B030,ascending,glutamate,isomorphic,ventral_nerve_cord
720575941455094835,720575941476919099,720575940643142560,18232,AN09B027,ascending,acetylcholine,isomorphic,ventral_nerve_cord
